# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	401945	402796	+	AAB98438.1			hypothetical transmembrane protein yeaB			MJ_0449	852	283	
gene	tRNA	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	402971	403044	-							MJ_t14	74		old_locus_tag=tRNA-Val-2
tRNA		GCA_000091665.1	Primary Assembly	chromosome		L77117.1	402971	403044	-				tRNA-Val			MJ_t14	74		
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	403274	403834	+							MJ_0450	561		old_locus_tag=MJ0450
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	403274	403834	+	AAB98439.1			inosine monophosphate dehydrogenase isolog			MJ_0450	561	186	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	403836	404516	+							MJ_0451	681		old_locus_tag=MJ0451
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	403836	404516	+	AAB98440.1			phosphoribosylanthranilate isomerase (trpF)			MJ_0451	681	226	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	404513	404959	-							MJ_0452	447		old_locus_tag=MJ0452
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	404513	404959	-	AAB98441.1			conserved hypothetical protein			MJ_0452	447	148	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	404961	405284	-							MJ_0453	324		old_locus_tag=MJ0453
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	404961	405284	-	AAB98442.1			conserved hypothetical protein			MJ_0453	324	107	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	405290	406279	-							MJ_0454	990		old_locus_tag=MJ0454
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	405290	406279	-	AAB98443.1			translation initiation factor aIF-2B, subunit delta (aIF2BD)			MJ_0454	990	329	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	406279	406860	-							MJ_0455	582		old_locus_tag=MJ0455
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	406279	406860	-	AAB98448.1			hypothetical protein			MJ_0455	582	193	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	406885	407943	+							MJ_0456	1059		old_locus_tag=MJ0456
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	406885	407943	+	AAB98444.1			conserved hypothetical protein			MJ_0456	1059	352	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	407953	409185	+							MJ_0457	1233		old_locus_tag=MJ0457
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	407953	409185	+	AAB98445.1			succinyl-diaminopimelate desuccinylase (dapE)			MJ_0457	1233	410	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	409193	409843	+							MJ_0458	651		old_locus_tag=MJ0458
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	409193	409843	+	AAB98446.1			delta 1-pyrroline-5-carboxylate synthetase			MJ_0458	651	216	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	409893	410066	+							MJ_0458.1	174		old_locus_tag=MJ0458.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	409893	410066	+	AAB98468.1			hypothetical protein			MJ_0458.1	174	57	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	410085	410354	+							MJ_0459	270		old_locus_tag=MJ0459
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	410085	410354	+	AAB98467.1			hypothetical protein			MJ_0459	270	89	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	410802	411272	+							MJ_0460	471		old_locus_tag=MJ0460
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	410802	411272	+	AAB98449.1			LSU ribosomal protein L22P (rplV)			MJ_0460	471	156	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	411298	411924	+							MJ_0461	627		old_locus_tag=MJ0461
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	411298	411924	+	AAB98450.1			SSU ribosomal protein S3P (rpsC)			MJ_0461	627	208	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	411937	412149	+							MJ_0462	213		old_locus_tag=MJ0462
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	411937	412149	+	AAB98451.1			LSU ribosomal protein L29P (rpmC)			MJ_0462	213	70	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	412231	412542	+							MJ_0463	312		old_locus_tag=MJ0463
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	412231	412542	+	AAB98452.1			conserved hypothetical protein			MJ_0463	312	103	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	412639	412926	+							MJ_0464	288		old_locus_tag=MJ0464
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	412639	412926	+	AAB98453.1			conserved hypothetical protein			MJ_0464	288	95	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	413125	413478	+							MJ_0465	354		old_locus_tag=MJ0465
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	413125	413478	+	AAB98454.1			SSU ribosomal protein S17P (rpsQ)			MJ_0465	354	117	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	413511	413909	+							MJ_0466	399		old_locus_tag=MJ0466
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	413511	413909	+	AAB98455.1			LSU ribosomal protein L14P (rplN)			MJ_0466	399	132	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	413937	414299	+							MJ_0467	363		old_locus_tag=MJ0467
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	413937	414299	+	AAB98456.1			LSU ribosomal protein L24P (rplX)			MJ_0467	363	120	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	414309	415043	+							MJ_0468	735		old_locus_tag=MJ0468
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	414309	415043	+	AAB98457.1			SSU ribosomal protein S4E			MJ_0468	735	244	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	415066	415638	+							MJ_0469	573		old_locus_tag=MJ0469
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	415066	415638	+	AAB98458.1			LSU ribosomal protein L5P (rplE)			MJ_0469	573	190	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	415856	416248	+							MJ_0470	393		old_locus_tag=MJ0470
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	415856	416248	+	AAB98459.1			SSU ribosomal protein S8P (rpsH)			MJ_0470	393	130	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	416287	416835	+							MJ_0471	549		old_locus_tag=MJ0471
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	416287	416835	+	AAB98460.1			LSU ribosomal protein L6P (rplF)			MJ_0471	549	182	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	416858	417298	+							MJ_0472	441		old_locus_tag=MJ0472
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	416858	417298	+	AAB98461.1			LSU ribosomal protein L32E			MJ_0472	441	146	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	417347	417802	+							MJ_0473	456		old_locus_tag=MJ0473
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	417347	417802	+	AAB98462.1			LSU ribosomal protein L19E			MJ_0473	456	151	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	417835	418422	+							MJ_0474	588		old_locus_tag=MJ0474
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	417835	418422	+	AAB98463.1			LSU ribosomal protein L18P			MJ_0474	588	195	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	418433	419086	+							MJ_0475	654		old_locus_tag=MJ0475
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	418433	419086	+	AAB98464.1			SSU ribosomal protein S5P (rpsE)			MJ_0475	654	217	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	419152	419616	+							MJ_0476	465		old_locus_tag=MJ0476
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	419152	419616	+	AAB98465.1			LSU ribosomal protein L30P (rpmD)			MJ_0476	465	154	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	419628	420059	+							MJ_0477	432		old_locus_tag=MJ0477
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	419628	420059	+	AAB98466.1			LSU ribosomal protein L15P (rplO)			MJ_0477	432	143	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	420373	421683	+							MJ_0478	1311		old_locus_tag=MJ0478
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	420373	421683	+	AAB98469.1			protein translocase, subunit SEC61 alpha (secY)			MJ_0478	1311	436	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	421826	422413	+							MJ_0479	588		old_locus_tag=MJ0479
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	421826	422413	+	AAB98470.1			adenylate kinase (adk)			MJ_0479	588	195	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	422467	423063	+							MJ_0480	597		old_locus_tag=MJ0480
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	422467	423063	+	AAB98471.1			conserved hypothetical protein			MJ_0480	597	198	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	423068	423790	-							MJ_0482	723		old_locus_tag=MJ0482
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	423068	423790	-	AAB98473.1			conserved hypothetical protein			MJ_0482	723	240	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	423789	424085	+							MJ_0481	297		old_locus_tag=MJ0481
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	423789	424085	+	AAB98472.1			zinc finger protein			MJ_0481	297	98	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	424100	425122	-							MJ_0483	1023		old_locus_tag=MJ0483
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	424100	425122	-	AAB98474.1			conserved hypothetical protein			MJ_0483	1023	340	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	425552	427039	+							MJ_0484	1488		old_locus_tag=MJ0484
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	425552	427039	+	AAB98475.1			cobyric acid synthase (cbiP)			MJ_0484	1488	495	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	427091	428104	+							MJ_0485	1014		old_locus_tag=MJ0485
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	427091	428104	+	AAB98476.1			conserved hypothetical protein			MJ_0485	1014	337	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	429676	430644	-							MJ_0486	969		old_locus_tag=MJ0486
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	429676	430644	-	AAB98477.1			conserved hypothetical protein			MJ_0486	969	322	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	430927	432369	+							MJ_0487	1443		old_locus_tag=MJ0487
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	430927	432369	+	AAB98478.1			phenylalanyl-tRNA synthetase, subunit alpha (pheS)			MJ_0487	1443	480	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	432380	432856	+							MJ_0488	477		old_locus_tag=MJ0488
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	432380	432856	+	AAB98479.1			conserved hypothetical protein			MJ_0488	477	158	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	432871	433677	+							MJ_0489	807		old_locus_tag=MJ0489
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	432871	433677	+	AAB98480.1			conserved hypothetical protein			MJ_0489	807	268	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	433725	434666	+							MJ_0490	942		old_locus_tag=MJ0490
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	433725	434666	+	AAB98481.1			L-lactate dehydrogenase EGAD|7256|705			MJ_0490	942	313	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	434605	435108	+							MJ_0491	504		old_locus_tag=MJ0491
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	434605	435108	+	AAB98482.1			conserved hypothetical protein			MJ_0491	504	167	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	435097	435384	-							MJ_0492	288		old_locus_tag=MJ0492
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	435097	435384	-	AAB98488.1			hypothetical protein			MJ_0492	288	95	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	435518	436369	-							MJ_0493	852		old_locus_tag=MJ0493
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	435518	436369	-	AAB98483.1			nicotinate-nucleotide pyrophosphorylase (nadC)			MJ_0493	852	283	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	436489	436893	+							MJ_0494	405		old_locus_tag=MJ0494
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	436489	436893	+	AAB98484.1			conserved hypothetical protein			MJ_0494	405	134	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	436910	438319	+							MJ_0495	1410		old_locus_tag=MJ0495
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	436910	438319	+	AAB98485.1			putative translation factor, EF-1 alpha family			MJ_0495	1410	469	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	438400	438825	+							MJ_0496	426		old_locus_tag=MJ0496
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	438400	438825	+	AAB98489.1			hypothetical protein			MJ_0496	426	141	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	438817	439218	-							MJ_0497	402		old_locus_tag=MJ0497
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	438817	439218	-	AAB98490.1			hypothetical protein			MJ_0497	402	133	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	439208	439678	-							MJ_0498	471		old_locus_tag=MJ0498
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	439208	439678	-	AAB98486.1			conserved hypothetical protein			MJ_0498	471	156	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	439827	441101	-							MJ_0499	1275		old_locus_tag=MJ0499
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	439827	441101	-	AAB98487.1			3-isopropylmalate dehydratase (leuC)			MJ_0499	1275	424	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	441533	442312	-							MJ_0500	780		old_locus_tag=MJ0500
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	441533	442312	-	AAB98491.1			conserved hypothetical protein			MJ_0500	780	259	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	442390	442998	-							MJ_0501	609		old_locus_tag=MJ0501
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	442390	442998	-	AAB98492.1			conserved hypothetical protein			MJ_0501	609	202	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	443159	444448	+							MJ_0502	1290		old_locus_tag=MJ0502
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	443159	444448	+	AAB98493.1			3-phosphoshikimate-1-carboxyvinyltransferase (aroA)			MJ_0502	1290	429	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	444533	445753	+							MJ_0503	1221		old_locus_tag=MJ0503
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	444533	445753	+	AAB98494.1			2-isopropylmalate synthase (leuA)			MJ_0503	1221	406	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	445784	446374	+							MJ_0504	591		old_locus_tag=MJ0504
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	445784	446374	+	AAB98495.1			conserved hypothetical protein			MJ_0504	591	196	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	446364	447119	+							MJ_0505	756		old_locus_tag=MJ0505
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	446364	447119	+	AAB98501.1			hypothetical protein			MJ_0505	756	251	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	447120	447716	-							MJ_0506	597		old_locus_tag=MJ0506
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	447120	447716	-	AAB98496.1			imidazole glycerol phosphate synthase, subunit H (hisH)			MJ_0506	597	198	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	447726	448277	-							MJ_0507	552		old_locus_tag=MJ0507
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	447726	448277	-	AAB98497.1			transcription initiation factor IID, TATA-box binding protein			MJ_0507	552	183	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	448420	448728	-							MJ_0508	309		old_locus_tag=MJ0508
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	448420	448728	-	AAB98498.1			LSU ribosomal protein L12A (P1)			MJ_0508	309	102	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	448855	449871	-							MJ_0509	1017		old_locus_tag=MJ0509
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	448855	449871	-	AAB98499.1			LSU ribosomal protein L10E			MJ_0509	1017	338	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	449897	450595	-							MJ_0510	699		old_locus_tag=MJ0510
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	449897	450595	-	AAB98500.1			LSU ribosomal protein L1P (rplA)			MJ_0510	699	232	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	452282	452950	-							MJ_0511	669		old_locus_tag=MJ0511
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	452282	452950	-	AAB98502.1			thymidylate synthase (thyA)			MJ_0511	669	222	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	453288	454001	-							MJ_0512	714		old_locus_tag=MJ0512
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	453288	454001	-	AAB98511.1			hypothetical protein			MJ_0512	714	237	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	454145	454870	-							MJ_0513	726		old_locus_tag=MJ0513
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	454145	454870	-	AAB98512.1			hypothetical protein			MJ_0513	726	241	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	455134	455886	-							MJ_0514	753		old_locus_tag=MJ0514
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	455134	455886	-	AAB98503.1			polyferredoxin (mvhB)			MJ_0514	753	250	
