# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	792683	793504	+	AEG17762.1			Dihydrodipicolinate reductase			MSWAN_0729	822	273	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	793570	794781	+							MSWAN_0730	1212		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	793570	794781	+	AEG17763.1			nucleic acid binding OB-fold tRNA/helicase-type			MSWAN_0730	1212	403	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	794847	795893	+							MSWAN_0731	1047		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	794847	795893	+	AEG17764.1			aspartate-semialdehyde dehydrogenase			MSWAN_0731	1047	348	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	796179	796760	+							MSWAN_0732	582		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	796179	796760	+	AEG17765.1			hypothetical protein			MSWAN_0732	582	193	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	797352	797903	+							MSWAN_0733	552		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	797352	797903	+	AEG17766.1			hypothetical protein			MSWAN_0733	552	183	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	798070	798987	+							MSWAN_0734	918		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	798070	798987	+	AEG17767.1			hypothetical protein			MSWAN_0734	918	305	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	799142	799705	+							MSWAN_0735	564		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	799142	799705	+	AEG17768.1			phosphoesterase PA-phosphatase related protein			MSWAN_0735	564	187	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	799716	800306	+							MSWAN_0736	591		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	799716	800306	+	AEG17769.1			hypothetical protein			MSWAN_0736	591	196	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	800621	802264	+							MSWAN_0737	1644		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	800621	802264	+	AEG17770.1			thermosome			MSWAN_0737	1644	547	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	802850	804751	+							MSWAN_0738	1902		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	802850	804751	+	AEG17771.1			acetate/CoA ligase			MSWAN_0738	1902	633	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	804796	805398	+							MSWAN_0739	603		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	804796	805398	+	AEG17772.1			GPR1/FUN34/yaaH family protein			MSWAN_0739	603	200	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	805816	805914	-							MSWAN_0740	99		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	805816	805914	-	AEG17773.1			hypothetical protein			MSWAN_0740	99	32	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	806093	806488	-							MSWAN_0741	396		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	806093	806488	-	AEG17774.1			4-oxalocrotonate tautomerase			MSWAN_0741	396	131	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	806762	807085	+							MSWAN_0742	324		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	806762	807085	+	AEG17775.1			hypothetical protein			MSWAN_0742	324	107	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	807398	807838	-							MSWAN_0743	441		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	807398	807838	-	AEG17776.1			transcriptional regulator, MarR family			MSWAN_0743	441	146	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	807967	809223	+							MSWAN_0744	1257		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	807967	809223	+	AEG17777.1			major facilitator superfamily MFS_1			MSWAN_0744	1257	418	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	809289	809426	+							MSWAN_0745	138		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	809289	809426	+	AEG17778.1			hypothetical protein			MSWAN_0745	138	45	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	810298	811494	-							MSWAN_0746	1197		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	810298	811494	-	AEG17779.1			glucose-methanol-choline oxidoreductase			MSWAN_0746	1197	398	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	811695	812123	-							MSWAN_0747	429		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	811695	812123	-	AEG17780.1			hypothetical protein			MSWAN_0747	429	142	
gene	rRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	812691	814171	+							MSWAN_R0017	1481		
rRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	812691	814171	+				16S ribosomal RNA			MSWAN_R0017	1481		
gene	tRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	814307	814380	+							MSWAN_R0018	74		
tRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	814307	814380	+				tRNA-Ala			MSWAN_R0018	74		
gene	rRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	814674	817673	+							MSWAN_R0019	3000		
rRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	814674	817673	+				23S ribosomal RNA			MSWAN_R0019	3000		
gene	rRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	817910	818029	+							MSWAN_R0020	120		
rRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	817910	818029	+				5S ribosomal RNA			MSWAN_R0020	120		
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	818594	818842	+							MSWAN_0748	249		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	818594	818842	+	AEG17781.1			FeoA family protein			MSWAN_0748	249	82	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	818820	820538	+							MSWAN_0749	1719		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	818820	820538	+	AEG17782.1			small GTP-binding protein			MSWAN_0749	1719	572	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	820715	820864	+							MSWAN_0750	150		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	820715	820864	+	AEG17783.1			hypothetical protein			MSWAN_0750	150	49	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	820865	821323	+							MSWAN_0751	459		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	820865	821323	+	AEG17784.1			iron (metal) dependent repressor, DtxR family			MSWAN_0751	459	152	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	821580	822311	+							MSWAN_0752	732		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	821580	822311	+	AEG17785.1			PBS lyase HEAT domain protein repeat-containing protein			MSWAN_0752	732	243	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	822571	822723	+							MSWAN_0753	153		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	822571	822723	+	AEG17786.1			LEA domain protein			MSWAN_0753	153	50	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	822720	822866	-							MSWAN_0754	147		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	822720	822866	-	AEG17787.1			hypothetical protein			MSWAN_0754	147	48	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	822927	823916	-							MSWAN_0755	990		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	822927	823916	-	AEG17788.1			Homoserine O-acetyltransferase			MSWAN_0755	990	329	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	823973	824425	-							MSWAN_0756	453		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	823973	824425	-	AEG17789.1			histidine triad (HIT) protein			MSWAN_0756	453	150	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	824571	826007	+							MSWAN_0757	1437		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	824571	826007	+	AEG17790.1			major facilitator superfamily MFS_1			MSWAN_0757	1437	478	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	826402	826677	-							MSWAN_0758	276		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	826402	826677	-	AEG17791.1			hypothetical protein			MSWAN_0758	276	91	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	826836	827591	-							MSWAN_0759	756		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	826836	827591	-	AEG17792.1			zinc/iron permease			MSWAN_0759	756	251	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	828154	828915	+							MSWAN_0760	762		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	828154	828915	+	AEG17793.1			UPF0286 protein			MSWAN_0760	762	253	
gene	pseudogene	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	828959	829757	+							MSWAN_0761	799		pseudo
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	829870	830010	-							MSWAN_0762	141		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	829870	830010	-	AEG17794.1			hypothetical protein			MSWAN_0762	141	46	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	830170	830391	-							MSWAN_0763	222		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	830170	830391	-	AEG17795.1			hypothetical protein			MSWAN_0763	222	73	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	830431	830880	-							MSWAN_0764	450		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	830431	830880	-	AEG17796.1			Domain of unknown function DUF1863			MSWAN_0764	450	149	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	830934	831164	-							MSWAN_0765	231		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	830934	831164	-	AEG17797.1			ferredoxin			MSWAN_0765	231	76	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	831401	832231	+							MSWAN_0766	831		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	831401	832231	+	AEG17798.1			Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase			MSWAN_0766	831	276	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	832351	832929	-							MSWAN_0767	579		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	832351	832929	-	AEG17799.1			PBS lyase HEAT domain protein repeat-containing protein			MSWAN_0767	579	192	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	833179	833601	+							MSWAN_0768	423		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	833179	833601	+	AEG17800.1			hypothetical protein			MSWAN_0768	423	140	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	833763	834395	-							MSWAN_0769	633		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	833763	834395	-	AEG17801.1			hypothetical protein			MSWAN_0769	633	210	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	834660	835397	+							MSWAN_0770	738		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	834660	835397	+	AEG17802.1			phosphoesterase			MSWAN_0770	738	245	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	835465	838050	+							MSWAN_0771	2586		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	835465	838050	+	AEG17803.1			DEAD/H associated domain protein			MSWAN_0771	2586	861	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	838488	839192	-							MSWAN_0772	705		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	838488	839192	-	AEG17804.1			hypothetical protein			MSWAN_0772	705	234	
gene	pseudogene	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	839480	840590	+							MSWAN_0773	1111		pseudo
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	840963	843824	+							MSWAN_0774	2862		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	840963	843824	+	AEG17805.1			polymorphic outer membrane protein			MSWAN_0774	2862	953	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	844174	844443	+							MSWAN_0775	270		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	844174	844443	+	AEG17806.1			hypothetical protein			MSWAN_0775	270	89	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	844440	844814	-							MSWAN_0776	375		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	844440	844814	-	AEG17807.1			hypothetical protein			MSWAN_0776	375	124	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	845046	845684	-							MSWAN_0777	639		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	845046	845684	-	AEG17808.1			protein of unknown function DUF998			MSWAN_0777	639	212	
gene	pseudogene	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	846220	846378	-							MSWAN_0778	159		pseudo
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	846414	847361	-							MSWAN_0779	948		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	846414	847361	-	AEG17809.1			methionine aminopeptidase, type II			MSWAN_0779	948	315	
gene	pseudogene	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	847427	847732	-							MSWAN_0780	306		pseudo
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	847817	849133	-							MSWAN_0781	1317		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	847817	849133	-	AEG17810.1			major facilitator superfamily MFS_1			MSWAN_0781	1317	438	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	849998	850984	+							MSWAN_0782	987		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	849998	850984	+	AEG17811.1			Peptidoglycan-binding domain 1 protein			MSWAN_0782	987	328	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	851445	852851	+							MSWAN_0783	1407		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	851445	852851	+	AEG17812.1			peptidase M48 Ste24p			MSWAN_0783	1407	468	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	852814	853896	+							MSWAN_0784	1083		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	852814	853896	+	AEG17813.1			pyridoxamine 5'-phosphate oxidase-related FMN-binding protein			MSWAN_0784	1083	360	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	854094	854777	+							MSWAN_0785	684		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	854094	854777	+	AEG17814.1			Methyltransferase type 11			MSWAN_0785	684	227	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	854914	856629	+							MSWAN_0786	1716		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	854914	856629	+	AEG17815.1			ABC transporter, ATPase			MSWAN_0786	1716	571	
gene	pseudogene	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	856737	856918	-							MSWAN_0787	182		pseudo
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	856931	857089	-							MSWAN_0788	159		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	856931	857089	-	AEG17816.1			hypothetical protein			MSWAN_0788	159	52	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	857808	858593	+							MSWAN_0789	786		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	857808	858593	+	AEG17817.1			hypothetical protein			MSWAN_0789	786	261	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	858703	859383	-							MSWAN_0790	681		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	858703	859383	-	AEG17818.1			cyclase family protein			MSWAN_0790	681	226	
gene	tRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	859729	859803	+							MSWAN_R0021	75		
tRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	859729	859803	+				tRNA-Glu			MSWAN_R0021	75		
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	860787	861008	+							MSWAN_0791	222		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	860787	861008	+	AEG17819.1			SirA-like domain-containing protein			MSWAN_0791	222	73	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	861039	861476	+							MSWAN_0792	438		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	861039	861476	+	AEG17820.1			uncharacterized NAD(FAD)-dependent dehydrogenase			MSWAN_0792	438	145	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	861589	862755	+							MSWAN_0793	1167		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	861589	862755	+	AEG17821.1			Cysteine desulfurase			MSWAN_0793	1167	388	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	862855	863019	-							MSWAN_0794	165		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	862855	863019	-	AEG17822.1			hypothetical protein			MSWAN_0794	165	54	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	864029	865042	+							MSWAN_0795	1014		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	864029	865042	+	AEG17823.1			hypothetical protein			MSWAN_0795	1014	337	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	865389	865928	-							MSWAN_0796	540		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	865389	865928	-	AEG17824.1			hypothetical protein			MSWAN_0796	540	179	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	866360	866806	+							MSWAN_0797	447		
